1552673227.443510,POS,1,CD33,23.91,2.30,1.02,0,xFD
1552673227.539470,POS,0,4A1F,16.03,7.74,2.02,68,xD1
1552673227.543813,POS,1,CD33,23.91,2.30,1.02,0,xFE
1552673227.639499,POS,0,4A1F,15.86,7.65,1.99,54,xD2
1552673227.643318,POS,1,CD33,23.54,2.45,1.05,0,xFF
1552673227.739413,POS,0,4A1F,15.72,7.56,1.94,0,xD3
1552673227.743436,POS,1,CD33,23.32,2.55,1.18,0,x00
1552673227.839417,POS,0,4A1F,15.74,7.70,2.03,0,xD4
1552673227.843521,POS,1,CD33,23.87,2.67,1.13,0,x01
1552673227.939595,POS,0,4A1F,15.68,11.73,3.65,50,xD5
1552673227.943786,POS,1,CD33,23.43,2.78,1.21,50,x02
1552673228.039498,POS,0,4A1F,15.68,11.73,3.65,0,xD6
1552673228.043282,POS,1,CD33,23.27,2.88,1.42,0,x03
1552673228.139384,POS,0,CD33,23.27,2.88,1.42,0,x04
1552673228.239586,POS,0,4A1F,15.46,10.02,2.73,82,xD8
1552673228.439501,POS,0,4A1F,15.26,8.99,2.12,77,xDA
1552673228.539372,POS,0,CD33,23.58,3.05,1.70,0,x08
1552673228.639387,POS,0,CD33,23.91,3.19,1.89,0,x09
1552673228.739397,POS,0,CD33,23.91,3.19,1.89,0,x0A
1552673230.139374,POS,0,4A1F,12.42,8.71,4.95,0,xEB
1552673230.239423,POS,0,4A1F,12.86,8.24,4.23,50,xEC
1552673230.339333,POS,0,4A1F,12.86,8.24,4.23,0,xED
1552673230.939462,POS,0,4A1F,13.26,7.80,3.73,50,xF3
1552673231.039464,POS,0,4A1F,13.56,7.45,3.38,50,xF4
1552673231.140080,POS,0,4A1F,13.81,7.18,3.12,50,xF5
1552673231.239440,POS,0,4A1F,14.00,6.95,2.89,50,xF6
1552673231.339349,POS,0,4A1F,14.00,6.95,2.89,0,xF7
1552673231.939433,POS,0,4A1F,14.30,6.70,2.68,50,xFD
1552673232.039326,POS,0,4A1F,14.30,6.70,2.68,0,xFE
1552673232.139416,POS,0,4A1F,14.53,6.42,2.56,50,xFF
1552673232.239438,POS,0,4A1F,14.73,6.12,2.18,50,x00
1552673232.339434,POS,0,4A1F,14.92,5.86,1.67,50,x01
1552673232.439476,POS,0,4A1F,15.08,4.86,2.42,50,x02
1552673232.539433,POS,0,4A1F,15.21,4.86,2.11,50,x03
1552673232.639438,POS,0,4A1F,15.31,4.64,2.33,50,x04
1552673232.739348,POS,0,4A1F,15.39,2.47,2.44,0,x05
1552673232.839354,POS,0,4A1F,15.39,2.47,2.44,0,x06
1552673233.239416,POS,0,4A1F,15.55,3.09,1.97,50,x0A
1552673233.339403,POS,0,4A1F,15.70,3.53,1.61,50,x0B
1552673233.439438,POS,0,4A1F,15.85,1.67,1.92,50,x0C
1552673233.539412,POS,0,4A1F,15.98,0.29,2.13,50,x0D
1552673233.639503,POS,0,4A1F,16.09,-0.77,2.29,50,x0E
1552673233.739407,POS,0,4A1F,16.09,-0.77,2.29,0,x0F
1552673233.839500,POS,0,4A1F,16.23,-1.60,2.34,50,x10
1552673233.939490,POS,0,4A1F,16.37,-2.13,2.50,50,x11
1552673234.039502,POS,0,4A1F,16.48,-2.56,2.54,50,x12
1552673234.139465,POS,0,4A1F,16.59,-1.65,3.06,50,x13
1552673234.239477,POS,0,4A1F,16.67,-0.67,3.36,50,x14
1552673234.339545,POS,0,4A1F,16.67,-0.67,3.36,0,x15
1552673234.939497,POS,0,4A1F,16.86,-1.42,3.28,50,x1B
1552673235.039411,POS,0,4A1F,16.86,-1.42,3.28,0,x1C
1552673235.239476,POS,0,4A1F,17.10,-0.52,3.53,50,x1E
1552673235.339392,POS,0,4A1F,17.29,0.88,3.04,50,x1F
1552673235.439389,POS,0,4A1F,17.45,1.20,3.34,50,x20
1552673235.539330,POS,0,4A1F,17.45,1.20,3.34,0,x21
1552673235.543416,POS,1,CD33,21.62,3.74,2.99,0,x3B
1552673235.639285,POS,0,CD33,19.92,4.36,3.63,0,x3C
1552673235.739376,POS,0,4A1F,17.64,1.61,3.48,50,x23
1552673235.743870,POS,1,CD33,18.47,5.16,2.89,0,x3D
1552673235.839375,POS,0,4A1F,17.81,0.27,3.36,50,x24
1552673235.843219,POS,1,CD33,17.61,5.96,2.51,0,x3E
1552673235.939458,POS,0,4A1F,17.95,-0.75,3.25,50,x25
1552673235.943402,POS,1,CD33,16.98,6.56,2.31,0,x3F
1552673236.039476,POS,0,4A1F,18.06,-1.54,3.13,50,x26
1552673236.043590,POS,1,CD33,16.52,7.02,2.03,0,x40
1552673236.139463,POS,0,4A1F,18.16,-1.14,3.56,50,x27
1552673236.143920,POS,1,CD33,16.19,7.35,1.89,100,x41
1552673236.239452,POS,0,4A1F,18.26,-0.28,3.74,50,x28
1552673236.243357,POS,1,CD33,15.97,7.68,1.79,79,x42
1552673236.339471,POS,0,4A1F,18.34,-1.12,3.62,50,x29
1552673236.343508,POS,1,CD33,15.82,7.96,1.81,74,x43
1552673236.439464,POS,0,4A1F,18.45,-1.75,3.56,50,x2A
1552673236.443731,POS,1,CD33,15.75,8.17,1.80,84,x44
1552673236.539463,POS,0,4A1F,18.55,-1.28,3.92,50,x2B
1552673236.543288,POS,1,CD33,15.72,8.35,1.91,76,x45
1552673236.639372,POS,0,4A1F,18.55,-1.28,3.92,0,x2C
1552673236.643316,POS,1,CD33,15.70,8.50,1.91,78,x46
1552673236.739372,POS,0,4A1F,18.68,0.19,3.43,50,x2D
1552673236.839293,POS,0,4A1F,18.68,0.19,3.43,0,x2E
1552673236.843672,POS,1,CD33,15.29,8.24,1.66,0,x48
1552673236.939375,POS,0,4A1F,18.82,0.46,3.76,50,x2F
1552673236.943187,POS,1,CD33,15.29,8.24,1.66,0,x49
1552673237.039387,POS,0,4A1F,18.82,0.46,3.76,0,x30
1552673237.043352,POS,1,CD33,15.36,8.33,1.77,52,x4A
1552673237.139487,POS,0,4A1F,18.97,-0.56,3.65,50,x31
1552673237.143610,POS,1,CD33,15.26,8.15,1.58,0,x4B
1552673237.239464,POS,0,4A1F,19.14,-1.30,3.66,50,x32
1552673237.243837,POS,1,CD33,15.26,8.15,1.58,0,x4C
1552673237.339440,POS,0,4A1F,19.30,-1.34,3.96,50,x33
1552673237.439498,POS,0,4A1F,19.41,-1.93,3.82,50,x34
1552673237.443321,POS,1,CD33,14.95,7.62,1.39,0,x4E
1552673237.539455,POS,0,4A1F,19.49,-2.33,3.73,50,x35
1552673237.543565,POS,1,CD33,14.95,7.62,1.39,0,x4F
1552673237.639440,POS,0,4A1F,19.58,-1.69,4.01,50,x36
1552673237.739436,POS,0,4A1F,19.67,-1.90,4.06,50,x37
1552673237.839354,POS,0,4A1F,19.67,-1.90,4.06,0,x38
1552673238.139434,POS,0,4A1F,19.86,-1.77,4.23,50,x3B
1552673238.239346,POS,0,4A1F,20.37,-0.12,3.89,0,x3C
1552673238.339284,POS,0,4A1F,20.93,1.09,3.70,0,x3D
1552673238.439289,POS,0,4A1F,22.31,2.04,3.10,0,x3E
1552673238.539372,POS,0,4A1F,23.38,2.74,2.65,50,x3F
1552673238.639290,POS,0,4A1F,23.81,3.22,2.63,0,x40
1552673238.739285,POS,0,4A1F,23.50,3.66,2.59,0,x41
1552673238.839289,POS,0,4A1F,22.84,3.85,2.49,0,x42
1552673238.939279,POS,0,4A1F,22.84,3.85,2.49,0,x43
1552673238.943202,POS,1,CD33,15.32,7.44,1.34,0,x5D
1552673239.539347,POS,0,4A1F,22.52,2.90,3.13,50,x49
1552673239.543779,POS,1,CD33,16.15,7.30,1.53,0,x63
1552673239.639349,POS,0,4A1F,22.32,2.45,3.59,50,x4A
1552673239.643411,POS,1,CD33,16.45,7.20,1.61,0,x64
1552673239.739368,POS,0,4A1F,22.47,2.44,3.89,50,x4B
1552673239.743263,POS,1,CD33,16.46,6.82,1.43,0,x65
1552673239.839350,POS,0,4A1F,22.34,2.30,4.11,50,x4C
1552673239.843480,POS,1,CD33,16.46,6.82,1.43,0,x66
1552673239.939362,POS,0,4A1F,22.74,2.85,3.83,50,x4D
1552673240.039325,POS,0,4A1F,23.05,3.13,3.79,50,x4E
1552673240.139283,POS,0,4A1F,23.05,3.13,3.79,0,x4F
1552673240.143373,POS,1,CD33,16.89,6.84,1.55,0,x69
1552673240.239340,POS,0,4A1F,22.87,2.81,4.09,50,x50
1552673240.243478,POS,1,CD33,17.25,6.86,1.61,0,x6A
1552673240.339321,POS,0,4A1F,22.75,2.64,4.30,50,x51
1552673240.343820,POS,1,CD33,17.25,6.86,1.61,0,x6B
1552673240.439349,POS,0,4A1F,22.69,2.48,4.49,50,x52
1552673240.539393,POS,0,4A1F,22.69,2.46,4.55,50,x53
1552673240.639397,POS,0,4A1F,22.72,2.54,4.59,50,x54
1552673240.739319,POS,0,4A1F,22.81,2.90,4.39,50,x55
1552673240.839454,POS,0,4A1F,22.93,3.31,4.03,50,x56
1552673240.939322,POS,0,4A1F,23.04,3.67,3.70,50,x57
1552673241.039348,POS,0,4A1F,23.14,3.98,3.38,50,x58
1552673241.139359,POS,0,4A1F,23.23,4.36,2.76,50,x59
1552673241.239324,POS,0,4A1F,23.30,4.58,2.64,50,x5A
1552673241.339283,POS,0,4A1F,23.30,4.58,2.64,0,x5B
1552673241.739431,POS,0,4A1F,23.52,4.86,2.15,100,x5F
1552673241.839410,POS,0,4A1F,23.71,5.08,1.77,100,x60
1552673241.939282,POS,0,4A1F,23.71,5.08,1.77,0,x61
1552673242.039375,POS,0,4A1F,23.69,5.25,1.55,0,x62
1552673242.139351,POS,0,4A1F,23.69,5.25,1.55,0,x63
1552673242.143389,POS,1,CD33,18.42,6.93,1.74,0,x74
1552673242.239326,POS,0,4A1F,23.82,4.90,2.21,50,x64
1552673242.243689,POS,1,CD33,19.83,6.98,1.95,0,x75
1552673242.339318,POS,0,4A1F,23.77,5.07,1.98,50,x65
1552673242.343148,POS,1,CD33,20.97,7.05,2.12,0,x76
1552673242.439373,POS,0,4A1F,23.71,5.13,2.03,50,x66
1552673242.443343,POS,1,CD33,22.33,7.10,1.72,100,x77
1552673242.539319,POS,0,4A1F,23.67,5.25,1.84,50,x67
1552673242.543506,POS,1,CD33,22.90,7.17,1.97,0,x78
1552673242.639193,POS,0,4A1F,23.67,5.25,1.84,0,x68
1552673242.643764,POS,1,CD33,23.04,7.24,2.25,0,x79
1552673242.739191,POS,0,CD33,23.04,7.24,2.25,0,x7A
1552673242.839347,POS,0,4A1F,23.83,5.38,1.62,50,x6A
1552673242.843404,POS,1,CD33,22.27,7.36,2.17,0,x7B
1552673242.939315,POS,0,4A1F,23.83,5.38,1.62,0,x6B
1552673242.943552,POS,1,CD33,22.27,7.36,2.17,0,x7C
1552673243.039331,POS,0,4A1F,23.78,5.08,2.35,50,x6C
1552673243.043193,POS,1,CD33,21.66,7.49,2.15,50,x7D
1552673243.139436,POS,0,4A1F,23.78,5.31,2.32,100,x6D
1552673243.143206,POS,1,CD33,21.19,7.60,2.12,0,x7E
1552673243.239199,POS,0,4A1F,23.80,5.54,1.85,0,x6E
1552673243.243324,POS,1,CD33,20.84,7.69,2.10,0,x7F
1552673243.339319,POS,0,4A1F,23.80,5.67,1.76,99,x6F
1552673243.343612,POS,1,CD33,20.84,7.69,2.10,0,x80
1552673243.439287,POS,0,4A1F,23.74,5.82,1.41,77,x70
1552673243.539188,POS,0,4A1F,23.74,5.82,1.41,0,x71
1552673243.839196,POS,0,CD33,20.57,7.87,2.10,0,x85
1552673243.939196,POS,0,CD33,20.86,7.99,2.24,0,x86
1552673244.039183,POS,0,CD33,21.42,8.07,2.50,0,x87
1552673244.139282,POS,0,CD33,21.60,8.14,2.63,50,x88
1552673244.239172,POS,0,CD33,21.44,8.21,2.50,0,x89
1552673244.339172,POS,0,CD33,21.26,8.27,2.32,0,x8A
1552673244.439170,POS,0,CD33,21.01,8.35,1.94,0,x8B
1552673244.539283,POS,0,4A1F,23.75,5.33,2.12,50,x7B
1552673244.543686,POS,1,CD33,20.82,8.41,1.55,0,x8C
1552673244.639171,POS,0,4A1F,23.75,5.33,2.12,0,x7C
1552673244.643061,POS,1,CD33,20.67,8.46,1.34,0,x8D
1552673244.739194,POS,0,CD33,20.56,8.51,1.13,0,x8E
1552673244.839170,POS,0,CD33,20.45,8.57,1.06,0,x8F
1552673244.939165,POS,0,CD33,20.45,8.57,1.06,0,x90
1552673245.039171,POS,0,CD33,20.40,8.62,0.91,0,x91
1552673245.139344,POS,0,4A1F,23.74,5.33,2.05,50,x81
1552673245.143281,POS,1,CD33,21.11,8.67,1.51,0,x92
1552673245.239317,POS,0,4A1F,23.72,5.32,2.05,50,x82
1552673245.243468,POS,1,CD33,21.33,8.72,1.91,0,x93
1552673245.339267,POS,0,4A1F,23.70,4.18,2.94,50,x83
1552673245.343073,POS,1,CD33,21.86,8.77,2.33,0,x94
1552673245.439280,POS,0,4A1F,23.68,4.41,2.82,50,x84
1552673245.443132,POS,1,CD33,22.01,8.82,2.61,0,x95
1552673245.539393,POS,0,4A1F,23.66,4.64,2.61,50,x85
1552673245.543335,POS,1,CD33,22.35,8.85,2.85,0,x96
1552673245.639332,POS,0,4A1F,23.64,4.94,2.23,50,x86
1552673245.643675,POS,1,CD33,22.37,8.88,2.94,0,x97
1552673245.739332,POS,0,4A1F,23.61,5.02,2.23,50,x87
1552673245.839144,POS,0,4A1F,23.61,5.02,2.23,0,x88
1552673245.939236,POS,0,4A1F,23.49,5.23,1.94,0,x89
1552673246.039158,POS,0,4A1F,23.27,5.42,1.72,0,x8A
1552673246.139170,POS,0,4A1F,23.07,5.61,1.63,0,x8B
1552673246.143167,POS,1,9839,11.43,12.71,2.11,0,x6E
1552673246.239350,POS,0,4A1F,22.98,5.83,1.74,100,x8C
1552673246.243242,POS,1,9839,11.43,12.71,2.11,0,x6F
1552673246.339331,POS,0,4A1F,22.79,6.08,2.05,100,x8D
1552673246.439343,POS,0,4A1F,22.63,6.29,2.17,100,x8E
1552673246.443604,POS,1,9839,12.38,11.40,2.18,0,x71
1552673246.539342,POS,0,4A1F,22.46,6.42,2.46,100,x8F
1552673246.543144,POS,1,9839,12.38,11.40,2.18,0,x72
1552673246.739183,POS,0,4A1F,21.45,7.51,4.23,0,x91
1552673246.839288,POS,0,4A1F,21.47,7.19,3.50,58,x92
1552673246.939157,POS,0,4A1F,21.42,6.96,2.91,0,x93
1552673246.943055,POS,1,9839,13.20,10.40,2.22,0,x76
1552673247.039159,POS,0,4A1F,21.34,6.78,2.49,0,x94
1552673247.043222,POS,1,9839,13.61,9.36,2.24,0,x77
1552673247.048472,POS,2,CD33,21.69,8.93,2.69,0,xA5
1552673247.139282,POS,0,4A1F,21.24,6.64,2.24,51,x95
1552673247.143405,POS,1,9839,13.61,9.36,2.24,0,x78
1552673247.148412,POS,2,CD33,21.69,8.93,2.69,0,xA6
1552673247.239288,POS,0,4A1F,21.15,6.52,2.02,53,x96
1552673247.243666,POS,1,9839,14.32,9.01,1.94,0,x79
1552673247.339133,POS,0,9839,14.67,8.50,1.95,0,x7A
1552673247.439179,POS,0,9839,14.88,8.02,1.94,0,x7B
1552673247.539159,POS,0,4A1F,19.91,7.95,4.60,0,x99
1552673247.543387,POS,1,9839,14.99,7.59,1.93,0,x7C
1552673247.639287,POS,0,9839,15.52,7.83,1.96,64,x7D
1552673247.643689,POS,1,CD33,21.19,9.01,2.56,0,xAB
1552673247.739132,POS,0,4A1F,19.75,7.93,4.52,0,x9B
1552673247.743057,POS,1,9839,15.52,7.83,1.96,0,x7E
1552673247.748045,POS,2,CD33,21.19,9.01,2.56,0,xAC
1552673247.839156,POS,0,CD33,20.82,9.09,2.37,0,xAD
1552673247.939137,POS,0,CD33,20.82,9.09,2.37,0,xAE
1552673248.039362,POS,0,9839,15.99,7.95,2.02,70,x81
1552673248.139259,POS,0,4A1F,19.07,8.18,4.91,50,x9F
1552673248.143130,POS,1,9839,16.27,7.96,1.97,0,x82
1552673248.239120,POS,0,9839,16.27,7.96,1.97,0,x83
1552673248.243212,POS,1,CD33,20.51,9.17,2.32,53,xB1
1552673248.339135,POS,0,4A1F,18.81,8.18,4.66,0,xA1
1552673248.343484,POS,1,9839,16.46,7.87,1.96,0,x84
1552673248.348606,POS,2,CD33,20.51,9.17,2.32,0,xB2
1552673248.439108,POS,0,9839,16.40,7.51,1.68,0,x85
1552673248.539132,POS,0,4A1F,18.27,8.53,5.23,0,xA3
1552673248.543113,POS,1,9839,16.37,7.23,1.46,0,x86
1552673248.639352,POS,0,4A1F,18.50,8.03,4.44,100,xA4
1552673248.643366,POS,1,9839,16.37,7.23,1.46,0,x87
1552673248.739283,POS,0,4A1F,18.60,7.58,3.75,66,xA5
1552673248.839137,POS,0,9839,16.34,6.93,1.31,0,x89
1552673248.939286,POS,0,4A1F,18.48,7.33,3.40,75,xA7
1552673248.943135,POS,1,9839,16.32,6.66,1.30,0,x8A
1552673249.039107,POS,0,4A1F,18.48,7.33,3.40,0,xA8
1552673249.043383,POS,1,9839,16.30,6.40,1.31,0,x8B
1552673249.139284,POS,0,4A1F,18.47,7.08,2.96,74,xA9
1552673249.143600,POS,1,9839,16.30,6.22,1.19,0,x8C
1552673249.239111,POS,0,4A1F,18.47,7.08,2.96,0,xAA
1552673249.242982,POS,1,9839,16.36,6.12,1.23,0,x8D
1552673249.339132,POS,0,9839,16.59,6.27,1.45,0,x8E
1552673249.439097,POS,0,9839,16.59,6.27,1.45,0,x8F
1552673249.539110,POS,0,9839,16.79,6.35,1.61,0,x90
1552673249.639111,POS,0,9839,16.99,6.44,1.72,0,x91
1552673249.739110,POS,0,9839,16.99,6.44,1.72,0,x92
1552673249.839111,POS,0,9839,17.11,6.39,1.64,0,x93
1552673249.939081,POS,0,9839,17.21,6.32,1.58,0,x94
1552673250.039275,POS,0,9839,17.29,6.26,1.57,0,x95
1552673250.239192,POS,0,9839,17.52,6.27,1.66,75,x97
1552673250.242492,POS,1,4192,0.00,0.00,0.00,0,x00
1552673250.339329,POS,0,9839,17.74,6.33,1.37,100,x98
1552673250.343833,POS,1,4192,20.42,10.02,1.51,80,x02
1552673250.439289,POS,0,9839,17.81,6.34,1.51,68,x99
1552673250.443192,POS,1,4192,20.42,10.04,1.62,67,x03
1552673250.539204,POS,0,4192,20.40,10.05,1.66,0,x04
1552673250.639333,POS,0,4192,20.39,10.07,1.65,51,x05
1552673250.739163,POS,0,4192,19.94,9.47,2.50,0,x06
1552673250.839089,POS,0,4A1F,17.25,7.17,2.13,0,xBA
1552673250.843117,POS,1,4192,19.61,8.99,3.17,0,x07
1552673250.939287,POS,0,4A1F,17.08,7.24,2.16,59,xBB
1552673250.943336,POS,1,4192,19.61,8.99,3.17,0,x08
1552673251.039088,POS,0,4A1F,17.08,7.24,2.16,0,xBC
1552673251.139172,POS,0,4A1F,16.90,7.53,2.34,50,xBD
1552673251.239202,POS,0,4A1F,16.74,7.59,2.33,60,xBE
1552673251.243109,POS,1,4192,19.89,9.29,2.76,0,x0B
1552673251.339086,POS,0,4A1F,16.74,7.59,2.33,0,xBF
1552673251.343375,POS,1,4192,19.49,8.72,3.45,0,x0C
1552673251.439089,POS,0,4192,19.15,8.19,4.05,0,x0D
1552673251.539088,POS,0,4192,19.58,8.65,3.35,0,x0E
1552673251.639114,POS,0,4192,19.20,8.08,3.96,0,x0F
1552673251.739087,POS,0,4192,19.20,8.08,3.96,0,x10
1552673251.839086,POS,0,4192,19.25,8.05,4.16,0,x11
1552673251.939087,POS,0,4192,19.25,8.05,4.16,0,x12
1552673252.039087,POS,0,4192,18.93,7.51,4.64,0,x13
1552673252.139075,POS,0,4192,18.57,6.92,5.02,0,x14
1552673252.239086,POS,0,4A1F,16.55,7.80,2.32,0,xC8
1552673252.243594,POS,1,4192,18.57,6.92,5.02,0,x15
1552673252.339088,POS,0,4A1F,16.55,7.80,2.32,0,xC9
1552673252.439137,POS,0,4A1F,16.39,8.03,2.33,0,xCA
1552673252.443221,POS,1,CD33,15.89,12.45,1.45,91,xDB
1552673252.539087,POS,0,4A1F,16.26,8.24,2.35,0,xCB
1552673252.543387,POS,1,CD33,15.89,12.45,1.45,0,xDC
1552673252.639086,POS,0,4A1F,16.26,8.24,2.35,0,xCC
1552673253.439041,POS,0,4A1F,15.99,8.63,2.33,0,xD4
1552673253.539075,POS,0,4A1F,15.99,8.63,2.33,0,xD5
1552673253.639077,POS,0,4A1F,15.76,9.00,2.34,0,xD6
1552673253.739076,POS,0,4A1F,15.76,9.00,2.34,0,xD7
1552673253.839079,POS,0,4A1F,15.57,9.33,2.33,0,xD8
1552673254.139350,POS,0,CD33,15.59,11.38,1.88,100,xEC
1552673254.239292,POS,0,CD33,15.52,11.28,2.02,95,xED
1552673254.439049,POS,0,4192,19.08,7.57,4.06,0,x22
1552673254.539049,POS,0,4192,19.08,7.57,4.06,0,x23
1552673254.639078,POS,0,4192,19.39,8.03,3.19,0,x24
1552673254.739162,POS,0,4192,19.63,8.44,2.89,74,x25
1552673254.839136,POS,0,4192,19.82,8.76,2.65,71,x26
1552673254.939048,POS,0,4192,19.96,9.00,2.49,0,x27
1552673254.943050,POS,1,CD33,14.86,11.35,2.12,0,xF4
1552673255.039049,POS,0,4192,20.09,9.19,2.36,0,x28
1552673255.139048,POS,0,4192,20.20,9.31,2.23,0,x29
1552673255.239049,POS,0,4192,20.20,9.31,2.23,0,x2A
1552673255.339263,POS,0,CD33,14.54,11.17,2.08,62,xF8
1552673255.439288,POS,0,4A1F,14.81,13.17,2.60,86,xE8
1552673255.444139,POS,1,CD33,14.69,10.84,2.09,58,xF9
1552673255.539162,POS,0,4A1F,14.38,12.18,2.50,0,xE9
1552673255.543528,POS,1,4192,20.41,9.42,2.08,65,x2D
1552673255.548520,POS,2,CD33,14.80,10.60,2.15,0,xFA
1552673255.639138,POS,0,4A1F,14.03,11.37,2.53,0,xEA
1552673255.642953,POS,1,4192,20.58,9.51,1.97,67,x2E
1552673255.647971,POS,2,CD33,14.90,10.40,2.20,0,xFB
1552673255.739352,POS,0,4A1F,14.22,11.32,2.42,82,xEB
1552673255.743108,POS,1,4192,20.58,9.51,1.97,0,x2F
1552673255.748987,POS,2,CD33,14.90,10.40,2.20,0,xFC
1552673255.839293,POS,0,4A1F,14.37,11.28,2.35,78,xEC
1552673255.939288,POS,0,4A1F,14.49,11.23,2.22,73,xED
1552673256.039295,POS,0,4A1F,14.60,11.19,2.19,73,xEE
1552673256.139286,POS,0,4A1F,14.67,11.14,2.18,66,xEF
1552673256.239138,POS,0,4A1F,14.67,11.14,2.18,0,xF0
1552673256.639275,POS,0,CD33,15.06,10.24,2.18,58,x05
1552673256.739282,POS,0,CD33,15.17,10.14,2.15,68,x06
1552673256.839140,POS,0,4A1F,14.56,10.67,2.23,0,xF6
1552673256.843127,POS,1,CD33,15.17,10.14,2.15,0,x07
1552673257.039292,POS,0,4A1F,14.72,10.67,1.92,71,xF8
1552673257.043501,POS,1,4192,20.65,9.49,1.91,0,x3C
1552673257.048540,POS,2,CD33,15.30,10.75,3.06,51,x09
1552673257.139022,POS,0,4192,20.65,9.49,1.91,0,x3D
1552673257.143044,POS,1,CD33,15.17,10.89,2.78,0,x0A
1552673257.239020,POS,0,4A1F,14.29,9.96,1.98,0,xFA
1552673257.242996,POS,1,CD33,15.09,10.99,2.61,0,x0B
1552673257.339021,POS,0,4A1F,14.29,9.96,1.98,0,xFB
1552673257.343250,POS,1,CD33,15.20,11.05,2.92,0,x0C
1552673257.639133,POS,0,CD33,15.43,11.08,3.34,0,x0F
1552673257.739109,POS,0,CD33,15.48,10.99,3.27,0,x10
1552673257.839286,POS,0,CD33,15.50,11.24,3.74,53,x11
1552673258.139109,POS,0,4A1F,14.94,11.10,2.25,0,x03
1552673258.144368,POS,1,CD33,15.50,10.89,3.22,89,x14
1552673258.239106,POS,0,4A1F,15.07,11.35,2.22,0,x04
1552673258.243551,POS,1,CD33,15.51,11.00,3.55,0,x15
1552673258.739193,POS,0,4A1F,15.37,11.35,2.04,65,x09
1552673258.839192,POS,0,4A1F,15.43,11.48,1.99,96,x0A
1552673258.939279,POS,0,4A1F,15.43,11.67,2.15,100,x0B
1552673259.039193,POS,0,CD33,14.79,10.93,2.69,77,x1D
1552673259.239135,POS,0,CD33,14.72,10.99,2.67,0,x1F
1552673259.439163,POS,0,CD33,14.85,10.98,3.02,56,x21
1552673259.539110,POS,0,CD33,14.96,10.82,2.95,0,x22
1552673259.639075,POS,0,CD33,14.96,10.82,2.95,0,x23
1552673259.938752,POS,0,4192,0.00,0.00,0.00,0,x00
1552673260.139170,POS,0,CD33,15.48,10.45,3.36,59,x28
1552673260.239084,POS,0,CD33,15.70,10.18,3.44,0,x29
1552673260.339076,POS,0,CD33,15.53,10.00,3.19,0,x2A
1552673260.439084,POS,0,CD33,15.53,10.00,3.19,0,x2B
1552673260.538983,POS,0,CD33,15.36,9.87,3.01,0,x2C
1552673260.638974,POS,0,CD33,15.22,9.79,2.78,0,x2D
1552673260.739111,POS,0,4A1F,14.97,11.35,1.76,0,x1D
1552673260.743242,POS,1,CD33,15.10,9.70,2.62,0,x2E
1552673260.839086,POS,0,4A1F,14.95,11.02,1.90,0,x1E
1552673260.843383,POS,1,CD33,14.99,9.64,2.45,0,x2F
1552673260.939281,POS,0,4A1F,14.98,10.78,1.99,67,x1F
1552673260.943650,POS,1,CD33,14.92,9.60,2.34,0,x30
1552673261.039042,POS,0,4A1F,14.97,10.54,2.06,0,x20
1552673261.042949,POS,1,CD33,14.92,9.60,2.34,0,x31
1552673261.239065,POS,0,4A1F,14.80,10.12,1.68,0,x22
1552673261.338958,POS,0,4A1F,14.71,9.80,1.65,0,x23
1552673261.438950,POS,0,4A1F,14.71,9.80,1.65,0,x24
1552673261.638956,POS,0,4A1F,14.66,9.42,1.74,0,x26
1552673261.643383,POS,1,CD33,14.88,9.57,2.33,0,x37
1552673261.738957,POS,0,4A1F,14.54,9.13,1.68,0,x27
1552673262.039003,POS,0,4A1F,14.60,8.94,1.85,0,x2A
1552673262.139036,POS,0,4A1F,14.71,9.14,2.04,80,x2B
1552673262.439115,POS,0,CD33,14.27,10.35,3.31,0,x3F
1552673262.539138,POS,0,4A1F,14.89,9.24,1.82,100,x2F
1552673262.543046,POS,1,CD33,14.27,10.35,3.31,0,x40
1552673263.338938,POS,0,4A1F,14.13,9.58,2.18,0,x37
1552673263.439327,POS,0,4A1F,14.38,9.21,1.87,100,x38
1552673263.538935,POS,0,4A1F,14.50,8.91,1.98,0,x39
1552673263.638925,POS,0,4A1F,14.50,8.91,1.98,0,x3A
1552673264.639111,POS,0,4A1F,14.46,8.61,1.52,100,x44
1552673264.738906,POS,0,4A1F,14.46,8.61,1.52,0,x45
1552673265.338931,POS,0,4A1F,14.05,8.22,1.94,0,x4B
1552673265.342904,POS,1,CD33,13.99,10.41,3.10,0,x5C
1552673265.439017,POS,0,CD33,13.75,10.44,2.96,0,x5D
1552673265.538910,POS,0,4A1F,13.90,8.10,1.98,0,x4D
1552673265.543337,POS,1,CD33,13.75,10.44,2.96,0,x5E
1552673265.639019,POS,0,4A1F,13.75,8.01,2.07,51,x4E
1552673265.738912,POS,0,4A1F,13.61,7.95,2.18,0,x4F
1552673265.742907,POS,1,CD33,13.49,10.51,2.69,0,x60
1552673265.838995,POS,0,4A1F,13.50,7.95,2.27,59,x50
1552673265.939070,POS,0,4A1F,13.50,7.95,2.27,0,x51
1552673266.138991,POS,0,4A1F,13.52,8.13,2.31,64,x53
1552673266.438908,POS,0,4A1F,13.44,8.30,2.41,0,x56
1552673266.538997,POS,0,CD33,12.37,11.35,2.72,0,x68
1552673266.639112,POS,0,CD33,12.22,11.08,2.67,87,x69
1552673266.738913,POS,0,4A1F,13.56,8.16,2.21,0,x59
